timestamp,domain,resolution_mode,dns_server_ip,step,response_type,rtt_ms,total_time_ms,cache_status
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,170.247.170.2,ROOT,REFERRAL,275.31,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,47.74,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,179.09,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,174.44,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.33.4.12,ROOT,REFERRAL,113.54,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.55.83.30,TLD/AUTHORITATIVE,REFERRAL,152.80,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.52.178.30,TLD/AUTHORITATIVE,REFERRAL,148.31,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.43.172.30,TLD/AUTHORITATIVE,REFERRAL,176.04,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.42.93.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,199.7.91.13,ROOT,REFERRAL,41.65,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.203.230.10,ROOT,REFERRAL,55.49,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.112.36.4,ROOT,REFERRAL,150.19,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,198.97.190.53,ROOT,REFERRAL,296.52,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.36.148.17,ROOT,REFERRAL,42.75,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,193.0.14.129,ROOT,REFERRAL,74.07,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:13,daytimeghosthunter.com,iterative,202.12.27.33,ROOT,REFERRAL,172.78,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,198.41.0.4,ROOT,REFERRAL,153.89,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,194.0.16.215,TLD/AUTHORITATIVE,REFERRAL,184.32,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,217.29.76.4,TLD/AUTHORITATIVE,REFERRAL,163.16,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.12.192.5,TLD/AUTHORITATIVE,REFERRAL,166.18,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,194.0.25.44,TLD/AUTHORITATIVE,REFERRAL,42.43,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,194.119.192.34,TLD/AUTHORITATIVE,REFERRAL,203.18,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,193.206.141.46,TLD/AUTHORITATIVE,REFERRAL,196.14,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,170.247.170.2,ROOT,REFERRAL,288.89,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.33.4.12,ROOT,REFERRAL,127.19,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,199.7.91.13,ROOT,REFERRAL,71.34,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.203.230.10,ROOT,REFERRAL,80.47,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.112.36.4,ROOT,REFERRAL,150.60,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,198.97.190.53,ROOT,REFERRAL,289.38,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.36.148.17,ROOT,REFERRAL,52.54,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,193.0.14.129,ROOT,REFERRAL,51.89,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:01:34,sapendolo.it,iterative,202.12.27.33,ROOT,REFERRAL,170.48,-,N/A
2025-10-28 12:04:51,saharaimport.com,iterative,198.41.0.4,ROOT,REFERRAL,156.42,-,N/A
2025-10-28 12:04:51,saharaimport.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,153.47,-,N/A
2025-10-28 12:04:51,saharaimport.com,iterative,95.217.232.23,TLD/AUTHORITATIVE,ANSWER,197.54,507.89,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,198.41.0.4,ROOT,REFERRAL,162.72,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,162.59,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.48.79.30,TLD/AUTHORITATIVE,REFERRAL,151.78,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.54.112.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.31.80.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.33.14.30,TLD/AUTHORITATIVE,REFERRAL,271.41,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.35.51.30,TLD/AUTHORITATIVE,REFERRAL,169.86,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,170.247.170.2,ROOT,REFERRAL,267.67,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,43.93,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,172.37,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,171.86,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.42.93.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.33.4.12,ROOT,REFERRAL,103.95,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.55.83.30,TLD/AUTHORITATIVE,REFERRAL,148.74,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.52.178.30,TLD/AUTHORITATIVE,REFERRAL,150.01,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.43.172.30,TLD/AUTHORITATIVE,REFERRAL,168.22,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,199.7.91.13,ROOT,REFERRAL,45.83,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.203.230.10,ROOT,REFERRAL,50.76,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.112.36.4,ROOT,REFERRAL,166.96,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,198.97.190.53,ROOT,REFERRAL,300.54,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.36.148.17,ROOT,REFERRAL,36.91,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,193.0.14.129,ROOT,REFERRAL,51.23,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:04:52,ngoanhien.com,iterative,202.12.27.33,ROOT,REFERRAL,173.16,-,N/A
2025-10-28 12:05:13,itgeorgia.co,iterative,198.41.0.4,ROOT,REFERRAL,156.29,-,N/A
2025-10-28 12:05:13,itgeorgia.co,iterative,212.18.248.57,TLD/AUTHORITATIVE,REFERRAL,292.82,-,N/A
2025-10-28 12:05:13,itgeorgia.co,iterative,64.98.148.137,TLD/AUTHORITATIVE,ANSWER,291.54,1347.11,N/A
2025-10-28 12:05:14,myfantasticpark.es,iterative,198.41.0.4,ROOT,REFERRAL,179.64,-,N/A
2025-10-28 12:05:14,myfantasticpark.es,iterative,194.69.254.1,TLD/AUTHORITATIVE,REFERRAL,228.55,-,N/A
2025-10-28 12:05:14,myfantasticpark.es,iterative,185.132.33.253,TLD/AUTHORITATIVE,ANSWER,161.27,1070.26,N/A
2025-10-28 12:05:15,vinayaprabha.com,iterative,198.41.0.4,ROOT,REFERRAL,155.32,-,N/A
2025-10-28 12:05:15,vinayaprabha.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,153.45,-,N/A
2025-10-28 12:05:15,vinayaprabha.com,iterative,216.239.38.101,TLD/AUTHORITATIVE,ANSWER,88.31,3797.27,N/A
2025-10-28 12:05:19,sitiweb.us,iterative,198.41.0.4,ROOT,REFERRAL,150.25,-,N/A
2025-10-28 12:05:19,sitiweb.us,iterative,204.74.105.1,TLD/AUTHORITATIVE,REFERRAL,54.41,-,N/A
2025-10-28 12:05:19,sitiweb.us,iterative,164.90.149.49,TLD/AUTHORITATIVE,ANSWER,297.04,1126.60,N/A
2025-10-28 12:05:20,contentremarketing.com,iterative,198.41.0.4,ROOT,REFERRAL,157.08,-,N/A
2025-10-28 12:05:20,contentremarketing.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,158.26,-,N/A
2025-10-28 12:05:20,contentremarketing.com,iterative,69.20.95.4,TLD/AUTHORITATIVE,ANSWER,284.08,599.88,N/A
2025-10-28 12:05:21,videofun.me,iterative,198.41.0.4,ROOT,REFERRAL,165.42,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.253.60.1,TLD/AUTHORITATIVE,REFERRAL,45.84,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,156.154.133.200,TLD/AUTHORITATIVE,REFERRAL,55.17,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.253.59.1,TLD/AUTHORITATIVE,REFERRAL,46.48,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.253.61.1,TLD/AUTHORITATIVE,REFERRAL,52.72,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,156.154.132.200,TLD/AUTHORITATIVE,REFERRAL,55.95,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.249.119.1,TLD/AUTHORITATIVE,REFERRAL,85.35,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.249.127.1,TLD/AUTHORITATIVE,REFERRAL,87.88,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,170.247.170.2,ROOT,REFERRAL,267.98,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.33.4.12,ROOT,REFERRAL,84.21,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.7.91.13,ROOT,REFERRAL,43.05,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.203.230.10,ROOT,REFERRAL,59.43,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.112.36.4,ROOT,REFERRAL,167.60,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,198.97.190.53,ROOT,REFERRAL,290.41,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.36.148.17,ROOT,REFERRAL,42.41,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,193.0.14.129,ROOT,REFERRAL,82.76,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:21,videofun.me,iterative,202.12.27.33,ROOT,REFERRAL,170.67,-,N/A
2025-10-28 12:05:33,breezelaw.com,iterative,198.41.0.4,ROOT,REFERRAL,151.37,-,N/A
2025-10-28 12:05:33,breezelaw.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,154.45,-,N/A
2025-10-28 12:05:33,breezelaw.com,iterative,97.74.98.69,TLD/AUTHORITATIVE,ANSWER,182.91,489.15,N/A
2025-10-28 12:05:34,ranocchi.it,iterative,198.41.0.4,ROOT,REFERRAL,149.38,-,N/A
2025-10-28 12:05:34,ranocchi.it,iterative,194.0.16.215,TLD/AUTHORITATIVE,REFERRAL,182.66,-,N/A
2025-10-28 12:05:34,ranocchi.it,iterative,195.7.227.1,TLD/AUTHORITATIVE,ANSWER,180.46,512.91,N/A
2025-10-28 12:05:34,22hotmail.com,iterative,198.41.0.4,ROOT,REFERRAL,150.09,-,N/A
2025-10-28 12:05:34,22hotmail.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,163.82,-,N/A
2025-10-28 12:05:34,22hotmail.com,iterative,13.107.236.5,TLD/AUTHORITATIVE,ANSWER,31.77,347.05,N/A
2025-10-28 12:05:35,ana-sofia.pt,iterative,198.41.0.4,ROOT,REFERRAL,154.03,-,N/A
2025-10-28 12:05:35,ana-sofia.pt,iterative,185.39.208.1,TLD/AUTHORITATIVE,REFERRAL,202.73,-,N/A
2025-10-28 12:05:35,ana-sofia.pt,iterative,185.32.188.57,TLD/AUTHORITATIVE,ANSWER,210.46,1083.24,N/A
2025-10-28 12:05:36,abhair.com,iterative,198.41.0.4,ROOT,REFERRAL,149.06,-,N/A
2025-10-28 12:05:36,abhair.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,156.44,-,N/A
2025-10-28 12:05:36,abhair.com,iterative,72.1.32.185,TLD/AUTHORITATIVE,ANSWER,283.20,1201.90,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,198.41.0.4,ROOT,REFERRAL,153.19,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,148.37,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.48.79.30,TLD/AUTHORITATIVE,REFERRAL,149.32,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.54.112.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.31.80.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.33.14.30,TLD/AUTHORITATIVE,REFERRAL,270.66,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.35.51.30,TLD/AUTHORITATIVE,REFERRAL,167.42,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,170.247.170.2,ROOT,REFERRAL,267.81,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,44.13,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,177.60,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,176.39,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.42.93.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.33.4.12,ROOT,REFERRAL,100.85,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.55.83.30,TLD/AUTHORITATIVE,REFERRAL,166.49,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.52.178.30,TLD/AUTHORITATIVE,REFERRAL,151.80,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.43.172.30,TLD/AUTHORITATIVE,REFERRAL,170.92,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,199.7.91.13,ROOT,REFERRAL,41.64,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.203.230.10,ROOT,REFERRAL,50.00,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.112.36.4,ROOT,REFERRAL,154.30,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,198.97.190.53,ROOT,REFERRAL,297.47,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.36.148.17,ROOT,REFERRAL,38.58,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,193.0.14.129,ROOT,REFERRAL,74.00,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:05:37,tripladoppia.com,iterative,202.12.27.33,ROOT,REFERRAL,168.90,-,N/A
2025-10-28 12:05:58,gardeninginflorida.com,iterative,198.41.0.4,ROOT,REFERRAL,151.50,-,N/A
2025-10-28 12:05:58,gardeninginflorida.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,154.27,-,N/A
2025-10-28 12:05:58,gardeninginflorida.com,iterative,97.74.109.10,TLD/AUTHORITATIVE,ANSWER,182.36,488.56,N/A
2025-10-28 12:05:59,thepropertyvault.co.uk,iterative,198.41.0.4,ROOT,REFERRAL,165.67,-,N/A
2025-10-28 12:05:59,thepropertyvault.co.uk,iterative,213.248.216.1,TLD/AUTHORITATIVE,REFERRAL,176.40,-,N/A
2025-10-28 12:05:59,thepropertyvault.co.uk,iterative,97.74.104.25,TLD/AUTHORITATIVE,ANSWER,179.06,1009.04,N/A
2025-10-28 12:06:00,viahttps.com,iterative,198.41.0.4,ROOT,REFERRAL,153.33,-,N/A
2025-10-28 12:06:00,viahttps.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,150.41,-,N/A
2025-10-28 12:06:00,viahttps.com,iterative,64.251.0.50,TLD/AUTHORITATIVE,ANSWER,319.71,623.88,N/A
2025-10-28 12:06:00,adverman.com,iterative,198.41.0.4,ROOT,REFERRAL,166.91,-,N/A
2025-10-28 12:06:00,adverman.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,150.42,-,N/A
2025-10-28 12:06:00,adverman.com,iterative,178.32.247.8,TLD/AUTHORITATIVE,ANSWER,181.00,498.79,N/A
2025-10-28 12:06:01,majorleaguelacrosse.com,iterative,198.41.0.4,ROOT,REFERRAL,169.43,-,N/A
2025-10-28 12:06:01,majorleaguelacrosse.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,147.14,-,N/A
2025-10-28 12:06:01,majorleaguelacrosse.com,iterative,108.162.192.243,TLD/AUTHORITATIVE,ANSWER,56.62,373.65,N/A
2025-10-28 12:06:01,rubenquinones.com,iterative,198.41.0.4,ROOT,REFERRAL,149.66,-,N/A
2025-10-28 12:06:01,rubenquinones.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,153.11,-,N/A
2025-10-28 12:06:01,rubenquinones.com,iterative,97.74.107.28,TLD/AUTHORITATIVE,ANSWER,181.43,484.68,N/A
2025-10-28 12:06:02,kanoon-ansar.org,iterative,198.41.0.4,ROOT,REFERRAL,170.09,-,N/A
2025-10-28 12:06:02,kanoon-ansar.org,iterative,199.249.112.1,TLD/AUTHORITATIVE,REFERRAL,99.44,-,N/A
2025-10-28 12:06:02,kanoon-ansar.org,iterative,172.64.32.69,TLD/AUTHORITATIVE,ANSWER,48.62,681.71,N/A
2025-10-28 12:06:02,arrabonet.hu,iterative,198.41.0.4,ROOT,REFERRAL,167.18,-,N/A
2025-10-28 12:06:02,arrabonet.hu,iterative,204.61.216.146,TLD/AUTHORITATIVE,REFERRAL,42.37,-,N/A
2025-10-28 12:06:02,arrabonet.hu,iterative,178.164.230.2,TLD/AUTHORITATIVE,ANSWER,169.06,379.03,N/A
2025-10-28 12:06:03,wordai.com,iterative,198.41.0.4,ROOT,REFERRAL,153.59,-,N/A
2025-10-28 12:06:03,wordai.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,170.12,-,N/A
2025-10-28 12:06:03,wordai.com,iterative,193.227.117.25,TLD/AUTHORITATIVE,ANSWER,46.83,728.36,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,198.41.0.4,ROOT,REFERRAL,149.38,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,163.44,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.48.79.30,TLD/AUTHORITATIVE,REFERRAL,153.29,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.54.112.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.31.80.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.33.14.30,TLD/AUTHORITATIVE,REFERRAL,273.77,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.35.51.30,TLD/AUTHORITATIVE,REFERRAL,179.56,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,170.247.170.2,ROOT,REFERRAL,268.62,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,44.96,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,176.37,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,174.97,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.42.93.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.33.4.12,ROOT,REFERRAL,102.83,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.55.83.30,TLD/AUTHORITATIVE,REFERRAL,146.58,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.52.178.30,TLD/AUTHORITATIVE,REFERRAL,154.36,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.43.172.30,TLD/AUTHORITATIVE,REFERRAL,167.34,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,199.7.91.13,ROOT,REFERRAL,42.18,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.203.230.10,ROOT,REFERRAL,51.99,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.112.36.4,ROOT,REFERRAL,151.05,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,198.97.190.53,ROOT,REFERRAL,297.69,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.36.148.17,ROOT,REFERRAL,37.97,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,193.0.14.129,ROOT,REFERRAL,54.31,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:03,muhammedmusa.com,iterative,202.12.27.33,ROOT,REFERRAL,172.68,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,198.41.0.4,ROOT,REFERRAL,154.55,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,151.87,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.48.79.30,TLD/AUTHORITATIVE,REFERRAL,170.59,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.54.112.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.31.80.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.33.14.30,TLD/AUTHORITATIVE,REFERRAL,272.00,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.35.51.30,TLD/AUTHORITATIVE,REFERRAL,172.20,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,170.247.170.2,ROOT,REFERRAL,271.90,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,50.64,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,178.30,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,172.40,-,N/A
2025-10-28 12:06:24,freepornvideosx.com,iterative,192.33.4.12,ROOT,REFERRAL,98.43,-,N/A
