timestamp,domain,resolution_mode,dns_server_ip,step,response_type,rtt_ms,total_time_ms,cache_status
2025-10-28 10:04:30,3.ubuntu.pool.ntp.org,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:04:30,3.ubuntu.pool.ntp.org,iterative,202.12.27.33,ROOT,REFERRAL,173.33,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,198.41.0.4,ROOT,REFERRAL,158.93,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.249.112.1,TLD/AUTHORITATIVE,REFERRAL,91.68,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,66.220.13.229,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.249.120.1,TLD/AUTHORITATIVE,REFERRAL,102.80,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.19.57.1,TLD/AUTHORITATIVE,REFERRAL,44.40,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.19.56.1,TLD/AUTHORITATIVE,REFERRAL,44.13,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.19.54.1,TLD/AUTHORITATIVE,REFERRAL,44.22,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.19.53.1,TLD/AUTHORITATIVE,REFERRAL,56.33,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,170.247.170.2,ROOT,REFERRAL,269.29,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.33.4.12,ROOT,REFERRAL,110.45,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.7.91.13,ROOT,REFERRAL,41.04,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.203.230.10,ROOT,REFERRAL,51.74,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.112.36.4,ROOT,REFERRAL,152.38,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,198.97.190.53,ROOT,REFERRAL,289.22,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.36.148.17,ROOT,REFERRAL,37.81,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,193.0.14.129,ROOT,REFERRAL,54.23,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:04:44,3.ubuntu.pool.ntp.org,iterative,202.12.27.33,ROOT,REFERRAL,168.33,-,N/A
2025-10-28 10:04:57,i-butterfly.ru,iterative,198.41.0.4,ROOT,REFERRAL,161.64,-,N/A
2025-10-28 10:04:57,i-butterfly.ru,iterative,193.232.128.6,TLD/AUTHORITATIVE,REFERRAL,217.89,-,N/A
2025-10-28 10:04:57,i-butterfly.ru,iterative,172.64.32.223,TLD/AUTHORITATIVE,ANSWER,104.07,837.73,N/A
2025-10-28 10:04:58,3.ubuntu.pool.ntp.org,iterative,198.41.0.4,ROOT,REFERRAL,155.99,-,N/A
2025-10-28 10:04:58,3.ubuntu.pool.ntp.org,iterative,199.249.112.1,TLD/AUTHORITATIVE,REFERRAL,97.45,-,N/A
2025-10-28 10:04:58,3.ubuntu.pool.ntp.org,iterative,66.220.13.229,TLD/AUTHORITATIVE,REFERRAL,294.77,-,N/A
2025-10-28 10:04:58,3.ubuntu.pool.ntp.org,iterative,31.3.105.98,TLD/AUTHORITATIVE,ANSWER,213.17,1694.33,N/A
2025-10-28 10:05:00,3.ubuntu.pool.ntp.org,iterative,198.41.0.4,ROOT,REFERRAL,154.30,-,N/A
2025-10-28 10:05:00,3.ubuntu.pool.ntp.org,iterative,199.249.112.1,TLD/AUTHORITATIVE,REFERRAL,88.05,-,N/A
2025-10-28 10:05:00,3.ubuntu.pool.ntp.org,iterative,66.220.13.229,TLD/AUTHORITATIVE,REFERRAL,290.56,-,N/A
2025-10-28 10:05:00,3.ubuntu.pool.ntp.org,iterative,45.127.112.23,TLD/AUTHORITATIVE,ANSWER,166.85,1639.85,N/A
2025-10-28 10:05:02,datepanchang.com,iterative,198.41.0.4,ROOT,REFERRAL,151.13,-,N/A
2025-10-28 10:05:02,datepanchang.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,155.27,-,N/A
2025-10-28 10:05:02,datepanchang.com,iterative,108.162.194.214,TLD/AUTHORITATIVE,ANSWER,251.51,558.36,N/A
2025-10-28 10:05:02,localhost.re,iterative,198.41.0.4,ROOT,REFERRAL,165.80,-,N/A
2025-10-28 10:05:02,localhost.re,iterative,194.0.9.1,TLD/AUTHORITATIVE,REFERRAL,166.12,-,N/A
2025-10-28 10:05:02,localhost.re,iterative,108.162.192.197,TLD/AUTHORITATIVE,ANSWER,47.39,737.18,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,198.41.0.4,ROOT,REFERRAL,172.49,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.41.162.30,TLD/AUTHORITATIVE,REFERRAL,156.13,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,220.73.163.40,TLD/AUTHORITATIVE,REFERRAL,153.58,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,220.95.239.220,TLD/AUTHORITATIVE,REFERRAL,166.48,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.48.79.30,TLD/AUTHORITATIVE,REFERRAL,170.36,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.54.112.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.31.80.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.33.14.30,TLD/AUTHORITATIVE,REFERRAL,272.74,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.35.51.30,TLD/AUTHORITATIVE,REFERRAL,185.65,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,170.247.170.2,ROOT,REFERRAL,270.11,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.5.6.30,TLD/AUTHORITATIVE,REFERRAL,152.18,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.26.92.30,TLD/AUTHORITATIVE,REFERRAL,176.82,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.12.94.30,TLD/AUTHORITATIVE,REFERRAL,179.70,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.42.93.30,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.33.4.12,ROOT,REFERRAL,97.26,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.55.83.30,TLD/AUTHORITATIVE,REFERRAL,150.52,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.52.178.30,TLD/AUTHORITATIVE,REFERRAL,165.01,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.43.172.30,TLD/AUTHORITATIVE,REFERRAL,181.61,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,199.7.91.13,ROOT,REFERRAL,42.36,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.203.230.10,ROOT,REFERRAL,49.20,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.112.36.4,ROOT,REFERRAL,168.04,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,198.97.190.53,ROOT,REFERRAL,298.32,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.36.148.17,ROOT,REFERRAL,35.88,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,193.0.14.129,ROOT,REFERRAL,70.08,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:03,daehepharma.com,iterative,202.12.27.33,ROOT,REFERRAL,167.03,-,N/A
2025-10-28 10:05:24,ex-jw.org,iterative,198.41.0.4,ROOT,REFERRAL,150.10,-,N/A
2025-10-28 10:05:24,ex-jw.org,iterative,199.249.112.1,TLD/AUTHORITATIVE,REFERRAL,82.88,-,N/A
2025-10-28 10:05:24,ex-jw.org,iterative,216.239.36.100,TLD/AUTHORITATIVE,ANSWER,29.50,3628.42,N/A
2025-10-28 10:05:28,us.tf,iterative,198.41.0.4,ROOT,REFERRAL,168.72,-,N/A
2025-10-28 10:05:28,us.tf,iterative,194.146.106.46,TLD/AUTHORITATIVE,REFERRAL,166.92,-,N/A
2025-10-28 10:05:28,us.tf,iterative,95.130.17.35,TLD/AUTHORITATIVE,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:28,us.tf,iterative,194.0.9.1,TLD/AUTHORITATIVE,REFERRAL,163.85,-,N/A
2025-10-28 10:05:28,us.tf,iterative,194.0.36.1,TLD/AUTHORITATIVE,REFERRAL,41.73,-,N/A
2025-10-28 10:05:28,us.tf,iterative,170.247.170.2,ROOT,REFERRAL,266.70,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.33.4.12,ROOT,REFERRAL,101.96,-,N/A
2025-10-28 10:05:28,us.tf,iterative,199.7.91.13,ROOT,REFERRAL,43.23,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.203.230.10,ROOT,REFERRAL,48.42,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.112.36.4,ROOT,REFERRAL,153.87,-,N/A
2025-10-28 10:05:28,us.tf,iterative,198.97.190.53,ROOT,REFERRAL,304.07,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.36.148.17,ROOT,REFERRAL,36.93,-,N/A
2025-10-28 10:05:28,us.tf,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:28,us.tf,iterative,193.0.14.129,ROOT,REFERRAL,73.63,-,N/A
2025-10-28 10:05:28,us.tf,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,N/A
2025-10-28 10:05:28,us.tf,iterative,202.12.27.33,ROOT,REFERRAL,168.92,-,N/A
2025-10-28 10:05:45,informarexresistere.fr,iterative,198.41.0.4,ROOT,REFERRAL,152.61,-,N/A
2025-10-28 10:05:45,informarexresistere.fr,iterative,194.146.106.46,TLD/AUTHORITATIVE,REFERRAL,169.57,-,N/A
2025-10-28 10:05:45,informarexresistere.fr,iterative,5.135.250.177,TLD/AUTHORITATIVE,ANSWER,176.28,982.75,N/A
2025-10-28 10:05:46,running-sigi.de,iterative,198.41.0.4,ROOT,REFERRAL,148.89,-,N/A
2025-10-28 10:05:46,running-sigi.de,iterative,194.0.0.53,TLD/AUTHORITATIVE,REFERRAL,169.88,-,N/A
2025-10-28 10:05:46,running-sigi.de,iterative,77.67.63.105,TLD/AUTHORITATIVE,REFERRAL,167.67,-,N/A
2025-10-28 10:05:46,running-sigi.de,iterative,195.243.137.26,TLD/AUTHORITATIVE,REFERRAL,245.30,-,N/A
