timestamp,domain,resolution_mode,dns_server_ip,step,response_type,rtt_ms,total_time_ms,cache_status
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.42.93.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.33.4.12,ROOT,REFERRAL,110.92,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.55.83.30,TLD/AUTH,REFERRAL,164.69,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.52.178.30,TLD/AUTH,REFERRAL,155.78,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.43.172.30,TLD/AUTH,REFERRAL,169.52,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,199.7.91.13,ROOT,REFERRAL,43.44,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.203.230.10,ROOT,REFERRAL,86.42,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.112.36.4,ROOT,REFERRAL,178.64,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,198.97.190.53,ROOT,REFERRAL,303.55,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.36.148.17,ROOT,REFERRAL,58.10,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,193.0.14.129,ROOT,REFERRAL,96.27,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:29,sheltercoveinn.com,iterative,202.12.27.33,ROOT,REFERRAL,184.95,-,MISS
2025-10-28 11:22:52,wrestlingfanssuck.com,iterative,198.41.0.4,ROOT,REFERRAL,174.16,-,MISS
2025-10-28 11:22:52,wrestlingfanssuck.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,170.27,-,MISS
2025-10-28 11:22:52,wrestlingfanssuck.com,iterative,95.110.136.8,TLD/AUTH,ANSWER,180.49,525.57,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,198.41.0.4,ROOT,REFERRAL,175.30,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.55.83.30,TLD/AUTH,REFERRAL,168.70,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,130.150.102.20,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,137.145.204.10,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.52.178.30,TLD/AUTH,REFERRAL,151.97,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.33.14.30,TLD/AUTH,REFERRAL,270.86,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.35.51.30,TLD/AUTH,REFERRAL,172.25,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.31.80.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.54.112.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,170.247.170.2,ROOT,REFERRAL,268.21,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.5.6.30,TLD/AUTH,REFERRAL,65.55,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.26.92.30,TLD/AUTH,REFERRAL,172.19,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.12.94.30,TLD/AUTH,REFERRAL,174.38,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.42.93.30,TLD/AUTH,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.33.4.12,ROOT,REFERRAL,108.30,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.41.162.30,TLD/AUTH,REFERRAL,187.12,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.48.79.30,TLD/AUTH,REFERRAL,149.49,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.43.172.30,TLD/AUTH,REFERRAL,173.40,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,199.7.91.13,ROOT,REFERRAL,42.41,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.203.230.10,ROOT,REFERRAL,52.96,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.5.5.241,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.112.36.4,ROOT,REFERRAL,175.90,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,198.97.190.53,ROOT,REFERRAL,293.95,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.36.148.17,ROOT,REFERRAL,85.61,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,192.58.128.30,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,193.0.14.129,ROOT,REFERRAL,125.43,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,199.7.83.42,ROOT,NO_RESPONSE,timeout,-,MISS
2025-10-28 11:22:53,sdccdonline.net,iterative,202.12.27.33,ROOT,REFERRAL,177.70,-,MISS
2025-10-28 11:23:20,autofirenze.biz,iterative,198.41.0.4,ROOT,REFERRAL,160.85,-,MISS
2025-10-28 11:23:20,autofirenze.biz,iterative,156.154.125.65,TLD/AUTH,REFERRAL,73.30,-,MISS
2025-10-28 11:23:20,autofirenze.biz,iterative,95.110.136.8,TLD/AUTH,ANSWER,186.90,1556.21,MISS
2025-10-28 11:23:21,house-sg.com,iterative,198.41.0.4,ROOT,REFERRAL,164.99,-,MISS
2025-10-28 11:23:21,house-sg.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,174.18,-,MISS
2025-10-28 11:23:21,house-sg.com,iterative,107.167.27.66,TLD/AUTH,ANSWER,281.54,1873.38,MISS
2025-10-28 11:23:23,camcard.com,iterative,198.41.0.4,ROOT,REFERRAL,181.26,-,MISS
2025-10-28 11:23:23,camcard.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,194.27,-,MISS
2025-10-28 11:23:23,camcard.com,iterative,205.251.192.48,TLD/AUTH,ANSWER,62.67,438.66,MISS
2025-10-28 11:23:24,ppsuika.ac.id,iterative,198.41.0.4,ROOT,REFERRAL,196.58,-,MISS
2025-10-28 11:23:24,ppsuika.ac.id,iterative,202.12.31.53,TLD/AUTH,REFERRAL,214.49,-,MISS
2025-10-28 11:23:24,ppsuika.ac.id,iterative,103.19.177.177,TLD/AUTH,REFERRAL,135.56,-,MISS
2025-10-28 11:23:24,ppsuika.ac.id,iterative,139.162.19.83,TLD/AUTH,ANSWER,122.72,1083.36,MISS
2025-10-28 11:23:25,healthnews4you.com,iterative,198.41.0.4,ROOT,REFERRAL,185.30,-,MISS
2025-10-28 11:23:25,healthnews4you.com,iterative,192.41.162.30,TLD/AUTH,REFERRAL,175.63,-,MISS
